recording_id,root_area_id,EdgeStdFCV,FCS,Subject,FU_DCApost,Hard_OO_fraction,Reciprocity,LogOutIn
subject_17,38,0.3266252054307811,0.24070352251651,17,-0.0225593716754629,0.1777095570757491,0.7555509896030576,-0.0925371041189036
subject_17,39,0.300754425189448,0.2486315392633608,17,0.0022707041031298,0.0,0.8787772274591256,-1.132165958486831
subject_17,40,0.3331277565048349,0.22940577813102,17,-0.0464655799906173,0.3064955752700174,0.467522123649913,0.6262249972536101
subject_17,41,0.3060471688396241,0.2338516542254081,17,-0.0290994198384056,0.3282826097408529,0.5356195009375451,0.4191697882936606
subject_17,42,0.3187182129691253,0.1520707914870139,17,-0.0270252488438664,0.3504990814451929,0.4037109614206981,0.686041460770942
subject_17,46,0.3037662775996636,0.2104443860496773,17,0.0036824776262242,0.0,0.6176773308173943,-1.3192663835762506
subject_17,47,0.3414627893856861,0.227177594402774,17,-0.0260964354421773,0.1852836577840699,0.645398329900846,-0.1004204812222366
subject_17,48,0.291597963485971,0.1907227343751779,17,-0.009925023890624,0.0,0.6919949772406215,-0.4003403752245207
subject_17,49,0.297353069366731,0.2243155645149082,17,-0.0485670212790543,0.0,0.6842187370951904,-0.2810252329207304
subject_17,50,0.2927626923349647,0.2308603597192132,17,-0.0117886811977999,0.0,0.90376460642751,-1.7829353253638518
subject_17,52,0.3583122426871839,0.1277801540857798,17,0.0554878562030254,0.0,0.3772717777313557,-0.4135084187018982
subject_17,58,0.3665464800202893,0.1257825989654323,17,0.0045783710841083,0.6244843234323433,0.3652537128712871,-0.2228031644044729
subject_17,60,0.3571472992957191,0.2319566702393597,17,0.0043880142010209,0.0,0.7259788478847885,-0.7614422781423389
subject_17,61,0.3468883783261474,0.2044503332580978,17,0.0057837347591247,0.4833439749884409,0.320449591580616,0.7377080331847269
subject_17,62,0.3272685995064849,0.2465697256428525,17,-0.0031566109837608,0.3791186059211942,0.4987836563125755,0.2562961305102769
subject_17,64,0.3620781543620168,0.1718235837226517,17,0.0060293971115509,0.7613304437953453,0.2438047677376802,1.339675847999816
subject_17,65,0.3232348368432846,0.1463733839237494,17,-0.0141003234743442,0.1118253265229235,0.668088476071483,-0.220677212417661
subject_17,66,0.3562890269622171,0.2116534982010862,17,-0.0087554544441642,0.4993024015198741,0.4807195654109894,-0.0367767778201925
subject_17,71,0.2989015262936921,0.2230782345406873,17,-0.0014622820541583,0.0,0.7063590046775288,-0.626331682012619
subject_18,0,0.299579020107356,0.0990829689016304,18,0.0162177717974584,0.7606826941740843,0.1870615312092726,1.4783461675311491
subject_18,1,0.2988041123173236,0.1213875276184937,18,-0.0004881567729656,0.575938566552901,0.5367011616620221,0.3045689985316688
subject_18,2,0.3054395519003124,0.1193323983232237,18,-0.0005525005213248,0.401910210125816,0.7883501232219292,-0.2826965457901771
subject_18,3,0.3002659829054612,0.1098683195413482,18,0.0252527510353446,0.0,0.6398050570082365,-0.1788327028642992
subject_18,4,0.3384916203303971,0.1086791605703376,18,-0.0327192423380172,0.5206045888148697,0.5412862849037515,0.4666335466765281
subject_18,5,0.2958248396027731,0.1825596717015698,18,-0.0310071918330832,0.5755151400929766,0.5222201281568036,0.43164176838459
subject_18,6,0.2931218267451108,0.1117514564167823,18,-0.0123669687777687,0.5692446389631605,0.3869154485702618,0.7783742540785042
subject_18,10,0.3146044772915885,0.1123405472777141,18,-0.0017380972168663,0.0,0.9703122212310435,-1.025051900542276
subject_18,11,0.307967292048926,0.1359349823657419,18,-0.1053225854113321,0.440333116301591,0.5079341947221327,0.4732460145358593
subject_18,16,0.3070993021364792,0.0399680657787352,18,0.0039311840532263,0.0,0.8255638467343003,-0.1175640964856609
subject_18,22,0.3416177559551066,0.0813971236075811,18,0.0079682460681822,0.6835700961400488,0.3746305065289138,0.6860553578717151
subject_18,24,0.3057908915600876,0.1447316564251791,18,0.0079787043778255,0.0,0.6530971810089021,-1.230291316872079
subject_18,25,0.3375458369285712,0.0730823142097798,18,0.0241529342077996,0.627645138812484,0.250412586643195,1.1989003650248522
subject_18,26,0.298088807754516,0.1386665479756565,18,0.0134688788496241,0.0,0.6579714672498178,-0.4366800043725079
subject_18,28,0.3607631057639512,0.0615576828239043,18,0.0058803523318266,0.6603646185010128,0.2078711295456737,1.1696533872932475
subject_18,29,0.2971292702956737,0.1316778335771754,18,-0.0348898480085792,0.4369373553366978,0.7130499316499614,-0.1703514246527776
subject_18,30,0.3176305379342982,0.150114598033096,18,-0.0011871049345155,0.0,0.5819980183812224,-0.0089877353976484
subject_18,32,0.3028091581239416,0.0831074608785711,18,-0.0345763829536596,0.5699467775144711,0.6058428188493066,-0.3330589794313761
subject_18,35,0.2754722603165936,0.082649792989011,18,0.0142822696519234,0.9620622795337213,0.0042750017520498,3.5852958853814725
subject_18,36,0.3182513612264984,0.128629498593655,18,0.0174089734424686,0.6259438332676599,0.1910989467406468,1.5300782465643232
subject_18,37,0.3116720900577656,0.1383134784984462,18,-0.0216768402649915,0.2444217249002516,0.7769021901493073,-0.38261195870112
subject_18,38,0.3360505088760161,0.126665860023317,18,-0.0660471338496195,0.3944391565023697,0.6941516450951339,0.1982494642936038
subject_18,39,0.3239937586859284,0.1397434334738176,18,0.0288997747344493,0.725506815921095,0.4114420611681634,0.6037802272309754
subject_18,40,0.3363196219074263,0.1660991798094079,18,-0.0791640167247011,0.4471102588065193,0.6476349391332346,0.1897309056470372
subject_18,41,0.3227298132837615,0.1798025886417704,18,-0.0132256391327639,0.5162729142567597,0.6132203468932618,0.1551662698030105
subject_18,42,0.3178993044722581,0.1596927884398739,18,0.0061216299052818,0.5955709397002714,0.4171340911772804,0.4235122923071397
subject_18,46,0.3084539389185816,0.0991165384490077,18,-0.0007338184288034,0.0,0.9785440167461332,-1.418139660544187
subject_18,47,0.3257871423101579,0.1636555266843941,18,-0.0645742242082381,0.4855489642390678,0.6524746623470438,-0.2137106222205979
subject_18,48,0.282321866702388,0.1503565450660736,18,0.0453789125469728,0.0,0.8774100597482944,-1.461704451251614
subject_18,49,0.3096877354510426,0.1442055637726494,18,-0.0486858222107186,0.0,0.8085874188493396,-0.7293796989633061
subject_18,50,0.3445650711335218,0.1262309694130943,18,-0.0365649038585244,0.0,0.8368394084743591,-0.6392882921707872
subject_18,52,0.3448273357336916,0.0861497369503441,18,0.0024777818916205,0.6843657817109144,0.5176007866273353,-0.1044556628313696
subject_18,58,0.336348187325352,0.1224156505330931,18,0.0066039515073931,0.6968358517370529,0.5443626501356064,0.0914921857593209
subject_18,60,0.3293670925392736,0.1561915967525759,18,0.0090909882305951,0.0,0.7579748805157275,-0.8974927957388661
subject_18,61,0.354276320485364,0.1009526669180344,18,0.0105766398836736,0.5794502138057422,0.2345510079413561,1.1279189602577333
subject_18,62,0.3427108824935713,0.1748633329882181,18,0.0278443221851183,0.0,0.8409861247933746,-0.2438079871705989
subject_18,64,0.3558417494193007,0.094004246968665,18,0.0045166158769887,0.6674685912857524,0.5012697139802192,0.4395855853212317
subject_18,65,0.3176405418544424,0.1415565941131668,18,0.012240637838463,0.5270554906914635,0.6281223740442561,0.3128510407917408
subject_18,66,0.3482380496823454,0.1719290745561795,18,0.0162516579688953,0.267134046762539,0.6369464248819049,0.018657742648628
subject_18,71,0.3029119585327751,0.154818256171094,18,0.0250755603652222,0.7174447418966392,0.2367116825731715,0.4932272292589574
