epsilon,run,layer,energy_well_width,delta_u,n_dynamic_fc_windows
0.75,4,Layer 3,0.2758179409241176,2.0,169
0.75,5,Layer 3,0.3309815291089411,2.0,169
0.75,6,Layer 3,1.0481081755116473,2.0,169
0.75,7,Layer 3,0.7722902345875295,2.0,169
0.75,8,Layer 3,0.22065435273929412,2.0,169
0.75,9,Layer 3,0.5884116073047844,2.0,169
0.75,10,Layer 3,0.18387862728274518,2.0,169
0.75,11,Layer 3,0.6251873327613334,2.0,169
0.75,12,Layer 3,0.6435751954896078,2.0,169
0.75,13,Layer 3,0.6619630582178825,2.0,169
0.75,14,Layer 3,0.606799470033059,2.0,169
0.75,15,Layer 3,0.11032717636964706,2.0,169
0.75,16,Layer 3,0.22065435273929423,2.0,169
0.75,17,Layer 3,0.16549076455447065,2.0,169
0.75,18,Layer 3,0.6987387836744315,2.0,169
0.75,19,Layer 3,0.3493693918372157,2.0,169
0.75,20,Layer 3,0.22065435273929423,2.0,169
0.75,21,Layer 3,0.6251873327613335,2.0,169
0.75,22,Layer 3,0.3861451172937648,2.0,169
0.75,23,Layer 3,0.23904221546756865,2.0,169
0.75,24,Layer 3,0.5148601563916863,2.0,169
0.75,25,Layer 3,0.4045329800220393,2.0,169
0.75,26,Layer 3,0.4045329800220392,2.0,169
0.75,27,Layer 3,0.1287150390979216,2.0,169
0.75,28,Layer 3,0.1287150390979216,2.0,169
0.75,29,Layer 3,0.2574300781958432,2.0,169
0.75,30,Layer 3,0.16549076455447065,2.0,169
0.75,31,Layer 3,0.2758179409241177,2.0,169
0.75,32,Layer 3,0.14710290182619612,2.0,169
0.75,33,Layer 3,0.1287150390979216,2.0,169
0.75,34,Layer 3,0.2574300781958432,2.0,169
0.75,35,Layer 3,0.827453822772353,2.0,169
0.75,36,Layer 3,0.18387862728274518,2.0,169
0.75,37,Layer 3,0.18387862728274518,2.0,169
0.75,38,Layer 3,0.6803509209461569,2.0,169
0.75,39,Layer 3,0.7906780973158041,2.0,169
0.75,40,Layer 3,0.2574300781958432,2.0,169
0.75,41,Layer 3,0.7171266464027061,2.0,169
0.75,42,Layer 3,0.6619630582178825,2.0,169
0.75,43,Layer 3,0.25743007819584307,2.0,169
0.75,44,Layer 3,0.7355145091309805,2.0,169
0.75,45,Layer 3,0.23904221546756865,2.0,169
0.75,46,Layer 3,0.16549076455447065,2.0,169
0.75,47,Layer 3,0.23904221546756865,2.0,169
0.75,48,Layer 3,0.1287150390979216,2.0,169
0.75,49,Layer 3,0.6067994700330589,2.0,169
0.75,0,Layer 4,0.29336500279587274,2.0,169
0.75,1,Layer 4,1.4179308468467182,2.0,169
0.75,2,Layer 4,0.6845183398570364,2.0,169
0.75,3,Layer 4,0.6356241727243909,2.0,169
0.75,4,Layer 4,0.26891791922955,2.0,169
0.75,5,Layer 4,0.3178120863621954,2.0,169
0.75,6,Layer 4,1.0023304262192319,2.0,169
0.75,7,Layer 4,0.635624172724391,2.0,169
0.75,8,Layer 4,0.6600712562907137,2.0,169
0.75,9,Layer 4,0.8800950083876182,2.0,169
0.75,10,Layer 4,0.171129584964259,2.0,169
0.75,11,Layer 4,0.6845183398570363,2.0,169
0.75,12,Layer 4,1.1245658440508455,2.0,169
0.75,13,Layer 4,0.9289891755202637,2.0,169
0.75,14,Layer 4,0.6600712562907137,2.0,169
0.75,15,Layer 4,0.171129584964259,2.0,169
0.75,16,Layer 4,0.6845183398570364,2.0,169
0.75,17,Layer 4,0.171129584964259,2.0,169
0.75,18,Layer 4,0.8800950083876182,2.0,169
0.75,19,Layer 4,0.3667062534948409,2.0,169
0.75,20,Layer 4,0.34225916992851824,2.0,169
0.75,21,Layer 4,0.5622829220254228,2.0,169
0.75,22,Layer 4,0.4400475041938091,2.0,169
0.75,23,Layer 4,0.26891791922955,2.0,169
0.75,24,Layer 4,0.7578595905560045,2.0,169
0.75,25,Layer 4,0.3911533370611636,2.0,169
0.75,26,Layer 4,0.4889416713264545,2.0,169
0.75,27,Layer 4,0.14668250139793626,2.0,169
0.75,28,Layer 4,0.24447083566322725,2.0,169
0.75,29,Layer 4,0.2200237520969045,2.0,169
0.75,30,Layer 4,0.3178120863621954,2.0,169
0.75,31,Layer 4,0.26891791922955,2.0,169
0.75,32,Layer 4,0.29336500279587263,2.0,169
0.75,33,Layer 4,0.171129584964259,2.0,169
0.75,34,Layer 4,0.41560042062748637,2.0,169
0.75,35,Layer 4,1.0267775097855545,2.0,169
0.75,36,Layer 4,0.26891791922955,2.0,169
0.75,37,Layer 4,0.2200237520969045,2.0,169
0.75,38,Layer 4,0.7578595905560045,2.0,169
0.75,39,Layer 4,0.8800950083876182,2.0,169
0.75,40,Layer 4,0.24447083566322725,2.0,169
0.75,41,Layer 4,1.0023304262192319,2.0,169
0.75,42,Layer 4,1.0512245933518771,2.0,169
0.75,43,Layer 4,0.5378358384591,2.0,169
0.75,44,Layer 4,0.7823066741223274,2.0,169
0.75,45,Layer 4,0.26891791922955,2.0,169
0.75,46,Layer 4,0.2200237520969045,2.0,169
0.75,47,Layer 4,0.4400475041938091,2.0,169
0.75,48,Layer 4,0.19557666853058175,2.0,169
0.75,49,Layer 4,0.6356241727243909,2.0,169
0.8,0,Layer 1,0.597323799366443,2.0,169
0.8,1,Layer 1,0.21720865431506997,2.0,169
0.8,2,Layer 1,1.140345435154118,2.0,169
0.8,3,Layer 1,0.48871947220890777,2.0,169
0.8,4,Layer 1,0.3258129814726053,2.0,169
0.8,5,Layer 1,0.8959856990496643,2.0,169
0.8,6,Layer 1,1.1946475987328857,2.0,169
0.8,7,Layer 1,0.29866189968322143,2.0,169
0.8,8,Layer 1,0.6516259629452104,2.0,169
0.8,9,Layer 1,0.4344173086301404,2.0,169
0.8,10,Layer 1,1.1131943533647344,2.0,169
0.8,11,Layer 1,1.493309498416107,2.0,169
0.8,12,Layer 1,0.705928126523978,2.0,169
0.8,13,Layer 1,0.2715108178938377,2.0,169
0.8,14,Layer 1,1.1131943533647344,2.0,169
0.8,15,Layer 1,0.923136780839048,2.0,169
0.8,16,Layer 1,0.3801151450513728,2.0,169
0.8,17,Layer 1,0.3258129814726053,2.0,169
0.8,18,Layer 1,0.29866189968322154,2.0,169
0.8,19,Layer 1,0.705928126523978,2.0,169
0.8,20,Layer 1,0.9774389444178155,2.0,169
0.8,21,Layer 1,0.3801151450513728,2.0,169
0.8,22,Layer 1,0.8145324536815131,2.0,169
0.8,23,Layer 1,1.276100844101037,2.0,169
0.8,24,Layer 1,1.5747627437842584,2.0,169
0.8,25,Layer 1,0.8416835354708968,2.0,169
0.8,26,Layer 1,0.7330792083133616,2.0,169
0.8,27,Layer 1,0.5701727175770591,2.0,169
0.8,28,Layer 1,0.597323799366443,2.0,169
0.8,29,Layer 1,0.705928126523978,2.0,169
0.8,30,Layer 1,0.2172086543150702,2.0,169
0.8,31,Layer 1,0.29866189968322143,2.0,169
0.8,32,Layer 1,0.9774389444178155,2.0,169
0.8,33,Layer 1,1.5747627437842584,2.0,169
0.8,34,Layer 1,0.4344173086301403,2.0,169
0.8,35,Layer 1,0.3529640632619889,2.0,169
0.8,36,Layer 1,0.5973237993664429,2.0,169
0.8,37,Layer 1,0.2172086543150702,2.0,169
0.8,38,Layer 1,0.3801151450513728,2.0,169
0.8,39,Layer 1,0.35296406326198904,2.0,169
0.8,40,Layer 1,1.167496516943502,2.0,169
0.8,41,Layer 1,1.5747627437842584,2.0,169
0.8,42,Layer 1,0.3258129814726052,2.0,169
0.8,43,Layer 1,0.3258129814726052,2.0,169
0.8,44,Layer 1,0.35296406326198904,2.0,169
0.8,45,Layer 1,0.4072662268407564,2.0,169
0.8,46,Layer 1,0.29866189968322154,2.0,169
0.8,47,Layer 1,1.5747627437842584,2.0,169
0.8,48,Layer 1,1.0317411079965833,2.0,169
0.8,49,Layer 1,0.4072662268407564,2.0,169
0.8,0,Layer 2,0.36099847622748327,2.0,169
0.8,1,Layer 2,0.1911168403557264,2.0,169
0.8,2,Layer 2,1.0617602241984803,2.0,169
0.8,3,Layer 2,0.6795265434870272,2.0,169
0.8,4,Layer 2,0.14864643138778733,2.0,169
0.8,5,Layer 2,0.5945857255511489,2.0,169
0.8,6,Layer 2,0.4671744986473313,2.0,169
0.8,7,Layer 2,0.14864643138778733,2.0,169
0.8,8,Layer 2,0.5945857255511489,2.0,169
0.8,9,Layer 2,0.21235204483969605,2.0,169
0.8,10,Layer 2,1.2528770645542067,2.0,169
0.8,11,Layer 2,0.48840970313130083,2.0,169
0.8,12,Layer 2,0.3397632717435136,2.0,169
0.8,13,Layer 2,0.12741122690381768,2.0,169
0.8,14,Layer 2,1.2741122690381763,2.0,169
0.8,15,Layer 2,0.8494081793587842,2.0,169
0.8,16,Layer 2,0.25482245380763524,2.0,169
0.8,17,Layer 2,0.16988163587175686,2.0,169
0.8,18,Layer 2,0.25482245380763535,2.0,169
0.8,19,Layer 2,0.48840970313130083,2.0,169
0.8,20,Layer 2,1.3165826780061156,2.0,169
0.8,21,Layer 2,0.1911168403557264,2.0,169
0.8,22,Layer 2,0.25482245380763535,2.0,169
0.8,23,Layer 2,1.1042306331664196,2.0,169
0.8,24,Layer 2,0.5945857255511489,2.0,169
0.8,25,Layer 2,0.9768194062626019,2.0,169
0.8,26,Layer 2,0.5096449076152706,2.0,169
0.8,27,Layer 2,0.5733505210671793,2.0,169
0.8,28,Layer 2,0.1911168403557264,2.0,169
0.8,29,Layer 2,0.29729286277557443,2.0,169
0.8,30,Layer 2,0.16988163587175686,2.0,169
0.8,31,Layer 2,0.1911168403557264,2.0,169
0.8,32,Layer 2,0.2335872493236657,2.0,169
0.8,33,Layer 2,0.8494081793587842,2.0,169
0.8,34,Layer 2,0.1911168403557264,2.0,169
0.8,35,Layer 2,0.16988163587175675,2.0,169
0.8,36,Layer 2,0.3822336807114528,2.0,169
0.8,37,Layer 2,0.1911168403557264,2.0,169
0.8,38,Layer 2,0.25482245380763513,2.0,169
0.8,39,Layer 2,0.2335872493236657,2.0,169
0.8,40,Layer 2,0.6795265434870272,2.0,169
0.8,41,Layer 2,0.8281729748748146,2.0,169
0.8,42,Layer 2,0.14864643138778733,2.0,169
0.8,43,Layer 2,0.1911168403557264,2.0,169
0.8,44,Layer 2,0.21235204483969605,2.0,169
0.8,45,Layer 2,0.594585725551149,2.0,169
0.8,46,Layer 2,0.1911168403557264,2.0,169
0.8,47,Layer 2,0.8706433838427539,2.0,169
0.8,48,Layer 2,0.7857025659068755,2.0,169
0.8,49,Layer 2,0.4247040896793921,2.0,169
0.8,0,Layer 3,0.5136156617511202,2.0,169
0.8,1,Layer 3,0.15218241829662826,2.0,169
0.8,2,Layer 3,0.6277524754735913,2.0,169
0.8,3,Layer 3,0.7228664869089838,2.0,169
0.8,4,Layer 3,0.15218241829662826,2.0,169
0.8,5,Layer 3,0.2853420343061779,2.0,169
0.8,6,Layer 3,0.39947884802864897,2.0,169
0.8,7,Layer 3,0.15218241829662826,2.0,169
0.8,8,Layer 3,0.5897068708994342,2.0,169
0.8,9,Layer 3,0.19022802287078522,2.0,169
0.8,10,Layer 3,0.43752445260280604,2.0,169
0.8,11,Layer 3,0.5136156617511201,2.0,169
0.8,12,Layer 3,0.32338763888033495,2.0,169
0.8,13,Layer 3,0.15218241829662826,2.0,169
0.8,14,Layer 3,0.9701629166410046,2.0,169
0.8,15,Layer 3,0.7228664869089838,2.0,169
0.8,16,Layer 3,0.24729642973202082,2.0,169
0.8,17,Layer 3,0.13315961600954973,2.0,169
0.8,18,Layer 3,0.15218241829662826,2.0,169
0.8,19,Layer 3,0.3614332434544919,2.0,169
0.8,20,Layer 3,0.8560261029185334,2.0,169
0.8,21,Layer 3,0.20925082515786375,2.0,169
0.8,22,Layer 3,0.2663192320190993,2.0,169
0.8,23,Layer 3,1.1033225326505542,2.0,169
0.8,24,Layer 3,0.5706840686123555,2.0,169
0.8,25,Layer 3,1.0082085212151617,2.0,169
0.8,26,Layer 3,0.26631923201909935,2.0,169
0.8,27,Layer 3,0.5706840686123558,2.0,169
0.8,28,Layer 3,0.2853420343061779,2.0,169
0.8,29,Layer 3,0.38045604574157044,2.0,169
0.8,30,Layer 3,0.13315961600954973,2.0,169
0.8,31,Layer 3,0.2853420343061779,2.0,169
0.8,32,Layer 3,0.22827362744494234,2.0,169
0.8,33,Layer 3,0.9701629166410046,2.0,169
0.8,34,Layer 3,0.13315961600954973,2.0,169
0.8,35,Layer 3,0.17120522058370669,2.0,169
0.8,36,Layer 3,0.45654725488988457,2.0,169
0.8,37,Layer 3,0.15218241829662826,2.0,169
0.8,38,Layer 3,0.17120522058370669,2.0,169
0.8,39,Layer 3,0.26631923201909935,2.0,169
0.8,40,Layer 3,0.5326384640381987,2.0,169
0.8,41,Layer 3,0.6848208823348267,2.0,169
0.8,42,Layer 3,0.20925082515786375,2.0,169
0.8,43,Layer 3,0.19022802287078522,2.0,169
0.8,44,Layer 3,0.19022802287078522,2.0,169
0.8,45,Layer 3,0.5897068708994342,2.0,169
0.8,46,Layer 3,0.15218241829662826,2.0,169
0.8,47,Layer 3,0.9321173120668476,2.0,169
0.8,48,Layer 3,0.9321173120668476,2.0,169
0.8,49,Layer 3,0.38045604574157044,2.0,169
0.8,0,Layer 4,0.5009399403182127,2.0,169
0.8,1,Layer 4,0.18215997829753194,2.0,169
0.8,2,Layer 4,0.660329921328553,2.0,169
0.8,3,Layer 4,0.660329921328553,2.0,169
0.8,4,Layer 4,0.1593899810103404,2.0,169
0.8,5,Layer 4,0.2276999728719149,2.0,169
0.8,6,Layer 4,0.40985995116944673,2.0,169
0.8,7,Layer 4,0.18215997829753194,2.0,169
0.8,8,Layer 4,0.705869915902936,2.0,169
0.8,9,Layer 4,0.2504699701591063,2.0,169
0.8,10,Layer 4,1.1612698616467656,2.0,169
0.8,11,Layer 4,0.5237099376054042,2.0,169
0.8,12,Layer 4,0.34154995930787235,2.0,169
0.8,13,Layer 4,0.13661998372314899,2.0,169
0.8,14,Layer 4,0.5920199294669786,2.0,169
0.8,15,Layer 4,0.8652598969132763,2.0,169
0.8,16,Layer 4,0.27323996744629786,2.0,169
0.8,17,Layer 4,0.3643199565950638,2.0,169
0.8,18,Layer 4,0.20492997558472348,2.0,169
0.8,19,Layer 4,0.5464799348925956,2.0,169
0.8,20,Layer 4,0.9335698887748507,2.0,169
0.8,21,Layer 4,0.18215997829753194,2.0,169
0.8,22,Layer 4,0.2276999728719149,2.0,169
0.8,23,Layer 4,1.275119848082723,2.0,169
0.8,24,Layer 4,0.705869915902936,2.0,169
0.8,25,Layer 4,1.2068098562211484,2.0,169
0.8,26,Layer 4,0.6375599240413614,2.0,169
0.8,27,Layer 4,0.5920199294669786,2.0,169
0.8,28,Layer 4,0.2960099647334893,2.0,169
0.8,29,Layer 4,0.3870899538822552,2.0,169
0.8,30,Layer 4,0.2276999728719148,2.0,169
0.8,31,Layer 4,0.3187799620206807,2.0,169
0.8,32,Layer 4,0.25046997015910644,2.0,169
0.8,33,Layer 4,0.8424898996260848,2.0,169
0.8,34,Layer 4,0.1593899810103404,2.0,169
0.8,35,Layer 4,0.27323996744629786,2.0,169
0.8,36,Layer 4,0.6375599240413615,2.0,169
0.8,37,Layer 4,0.1593899810103404,2.0,169
0.8,38,Layer 4,0.2504699701591063,2.0,169
0.8,39,Layer 4,0.27323996744629786,2.0,169
0.8,40,Layer 4,0.5692499321797871,2.0,169
0.8,41,Layer 4,0.7058699159029359,2.0,169
0.8,42,Layer 4,0.13661998372314899,2.0,169
0.8,43,Layer 4,0.20492997558472348,2.0,169
0.8,44,Layer 4,0.27323996744629786,2.0,169
0.8,45,Layer 4,0.5920199294669786,2.0,169
0.8,46,Layer 4,0.27323996744629786,2.0,169
0.8,47,Layer 4,0.7286399131901273,2.0,169
0.8,48,Layer 4,0.660329921328553,2.0,169
0.8,49,Layer 4,0.4553999457438298,2.0,169
0.85,0,Layer 1,0.708882830914462,2.0,169
0.85,1,Layer 1,0.8452064522441661,2.0,169
0.85,2,Layer 1,1.1178536949035747,2.0,169
0.85,3,Layer 1,1.3632362132970421,2.0,169
0.85,4,Layer 1,1.117853694903575,2.0,169
0.85,5,Layer 1,0.3817061397231718,2.0,169
0.85,6,Layer 1,0.5998239338506985,2.0,169
0.85,7,Layer 1,0.3271766911912901,2.0,169
0.85,8,Layer 1,0.6816181066485212,2.0,169
0.85,9,Layer 1,0.29991196692534927,2.0,169
0.85,10,Layer 1,0.872471176510107,2.0,169
0.85,11,Layer 1,0.2453825183934677,2.0,169
0.85,12,Layer 1,1.1723831434354564,2.0,169
0.85,13,Layer 1,0.6270886581166394,2.0,169
0.85,14,Layer 1,0.3271766911912902,2.0,169
0.85,15,Layer 1,0.708882830914462,2.0,169
0.85,16,Layer 1,0.7361475551804029,2.0,169
0.85,17,Layer 1,0.6816181066485213,2.0,169
0.85,18,Layer 1,0.6816181066485212,2.0,169
0.85,19,Layer 1,0.6270886581166395,2.0,169
0.85,20,Layer 1,1.0905889706376337,2.0,169
0.85,21,Layer 1,0.5998239338506985,2.0,169
0.85,22,Layer 1,1.1723831434354564,2.0,169
0.85,23,Layer 1,1.036059522105752,2.0,169
0.85,24,Layer 1,1.063324246371693,2.0,169
0.85,25,Layer 1,1.417765661828924,2.0,169
0.85,26,Layer 1,1.036059522105752,2.0,169
0.85,27,Layer 1,0.9270006250419888,2.0,169
0.85,28,Layer 1,0.46350031252099433,2.0,169
0.85,29,Layer 1,0.9542653493079296,2.0,169
0.85,30,Layer 1,1.581354007424569,2.0,169
0.85,31,Layer 1,0.7361475551804029,2.0,169
0.85,32,Layer 1,0.4362355882550535,2.0,169
0.85,33,Layer 1,0.8724711765101071,2.0,169
0.85,34,Layer 1,0.6270886581166394,2.0,169
0.85,35,Layer 1,0.8179417279782254,2.0,169
0.85,36,Layer 1,0.6816181066485211,2.0,169
0.85,37,Layer 1,0.27264724265940843,2.0,169
0.85,38,Layer 1,1.3632362132970424,2.0,169
0.85,39,Layer 1,1.063324246371693,2.0,169
0.85,40,Layer 1,0.8452064522441662,2.0,169
0.85,41,Layer 1,0.8724711765101071,2.0,169
0.85,42,Layer 1,1.4995598346267467,2.0,169
0.85,43,Layer 1,0.7634122794463436,2.0,169
0.85,44,Layer 1,0.7634122794463437,2.0,169
0.85,45,Layer 1,0.8179417279782254,2.0,169
0.85,46,Layer 1,0.5452944853188169,2.0,169
0.85,47,Layer 1,0.35444141545723107,2.0,169
0.85,48,Layer 1,1.1451184191695156,2.0,169
0.85,49,Layer 1,1.6086187316905098,2.0,169
0.85,0,Layer 2,0.9063776369388021,2.0,169
0.85,1,Layer 2,0.27191329108164064,2.0,169
0.85,2,Layer 2,0.475848259392871,2.0,169
0.85,3,Layer 2,1.0649937234030926,2.0,169
0.85,4,Layer 2,1.0423342824796222,2.0,169
0.85,5,Layer 2,0.20393496831123048,2.0,169
0.85,6,Layer 2,0.8383993141683921,2.0,169
0.85,7,Layer 2,0.40786993662246085,2.0,169
0.85,8,Layer 2,0.4985077003163413,2.0,169
0.85,9,Layer 2,0.2039349683112306,2.0,169
0.85,10,Layer 2,0.5664860230867512,2.0,169
0.85,11,Layer 2,0.15861608646429037,2.0,169
0.85,12,Layer 2,0.36255105477552085,2.0,169
0.85,13,Layer 2,0.2492538501581706,2.0,169
0.85,14,Layer 2,0.7024426686275717,2.0,169
0.85,15,Layer 2,0.8157398732449219,2.0,169
0.85,16,Layer 2,0.7024426686275718,2.0,169
0.85,17,Layer 2,0.9290370778622723,2.0,169
0.85,18,Layer 2,0.3852104956989908,2.0,169
0.85,19,Layer 2,0.40786993662246107,2.0,169
0.85,20,Layer 2,0.5211671412398111,2.0,169
0.85,21,Layer 2,0.861058755091862,2.0,169
0.85,22,Layer 2,0.3852104956989908,2.0,169
0.85,23,Layer 2,0.6118049049336913,2.0,169
0.85,24,Layer 2,1.314247573561263,2.0,169
0.85,25,Layer 2,0.9290370778622721,2.0,169
0.85,26,Layer 2,0.793080432321452,2.0,169
0.85,27,Layer 2,0.793080432321452,2.0,169
0.85,28,Layer 2,0.27191329108164064,2.0,169
0.85,29,Layer 2,1.0649937234030924,2.0,169
0.85,30,Layer 2,0.9290370778622723,2.0,169
0.85,31,Layer 2,0.18127552738776043,2.0,169
0.85,32,Layer 2,0.2492538501581706,2.0,169
0.85,33,Layer 2,0.7024426686275718,2.0,169
0.85,34,Layer 2,0.3852104956989908,2.0,169
0.85,35,Layer 2,0.7930804323214518,2.0,169
0.85,36,Layer 2,0.4985077003163413,2.0,169
0.85,37,Layer 2,0.31723217292858086,2.0,169
0.85,38,Layer 2,0.49850770031634123,2.0,169
0.85,39,Layer 2,0.3398916138520509,2.0,169
0.85,40,Layer 2,0.5211671412398112,2.0,169
0.85,41,Layer 2,0.6344643458571615,2.0,169
0.85,42,Layer 2,0.883718196015332,2.0,169
0.85,43,Layer 2,0.7704209913979818,2.0,169
0.85,44,Layer 2,0.9516965187857422,2.0,169
0.85,45,Layer 2,0.27191329108164064,2.0,169
0.85,46,Layer 2,0.31723217292858064,2.0,169
0.85,47,Layer 2,0.2945727320051108,2.0,169
0.85,48,Layer 2,0.8157398732449219,2.0,169
0.85,49,Layer 2,0.7704209913979819,2.0,169
0.85,0,Layer 3,0.45761569982751527,2.0,169
0.85,1,Layer 3,0.21885968252620303,2.0,169
0.85,2,Layer 3,0.5173047041528434,2.0,169
0.85,3,Layer 3,0.8754387301048118,2.0,169
0.85,4,Layer 3,0.6963717171288277,2.0,169
0.85,5,Layer 3,0.21885968252620303,2.0,169
0.85,6,Layer 3,0.4775120346026247,2.0,169
0.85,7,Layer 3,0.17906701297598415,2.0,169
0.85,8,Layer 3,0.5173047041528434,2.0,169
0.85,9,Layer 3,0.1989633477510936,2.0,169
0.85,10,Layer 3,0.5769937084781714,2.0,169
0.85,11,Layer 3,0.11937800865065629,2.0,169
0.85,12,Layer 3,0.3382376911768592,2.0,169
0.85,13,Layer 3,0.23875601730131235,2.0,169
0.85,14,Layer 3,0.5570973737030621,2.0,169
0.85,15,Layer 3,0.7361643866790464,2.0,169
0.85,16,Layer 3,0.4775120346026246,2.0,169
0.85,17,Layer 3,0.45761569982751527,2.0,169
0.85,18,Layer 3,0.21885968252620303,2.0,169
0.85,19,Layer 3,0.3979266955021872,2.0,169
0.85,20,Layer 3,0.37803036072707785,2.0,169
0.85,21,Layer 3,0.4775120346026247,2.0,169
0.85,22,Layer 3,0.41782303027729656,2.0,169
0.85,23,Layer 3,0.7560607214541557,2.0,169
0.85,24,Layer 3,1.094298412631015,2.0,169
0.85,25,Layer 3,0.5372010389279527,2.0,169
0.85,26,Layer 3,0.5968900432532809,2.0,169
0.85,27,Layer 3,0.47751203460262465,2.0,169
0.85,28,Layer 3,0.2586523520764217,2.0,169
0.85,29,Layer 3,1.0346094083056867,2.0,169
0.85,30,Layer 3,0.2586523520764217,2.0,169
0.85,31,Layer 3,0.15917067820087483,2.0,169
0.85,32,Layer 3,0.23875601730131235,2.0,169
0.85,33,Layer 3,0.5968900432532809,2.0,169
0.85,34,Layer 3,0.5570973737030621,2.0,169
0.85,35,Layer 3,0.7560607214541557,2.0,169
0.85,36,Layer 3,0.29844502162664044,2.0,169
0.85,37,Layer 3,0.15917067820087494,2.0,169
0.85,38,Layer 3,0.4377193650524059,2.0,169
0.85,39,Layer 3,0.31834135640174965,2.0,169
0.85,40,Layer 3,0.5173047041528434,2.0,169
0.85,41,Layer 3,0.4775120346026246,2.0,169
0.85,42,Layer 3,0.9749204039803586,2.0,169
0.85,43,Layer 3,0.656579047578609,2.0,169
0.85,44,Layer 3,0.5968900432532809,2.0,169
0.85,45,Layer 3,0.23875601730131235,2.0,169
0.85,46,Layer 3,0.27854868685153106,2.0,169
0.85,47,Layer 3,0.23875601730131213,2.0,169
0.85,48,Layer 3,0.9550240692052493,2.0,169
0.85,49,Layer 3,0.7361643866790464,2.0,169
0.85,0,Layer 4,0.5028117071310747,2.0,169
0.85,1,Layer 4,0.4153661928474095,2.0,169
0.85,2,Layer 4,0.5028117071310746,2.0,169
0.85,3,Layer 4,0.9181778999784841,2.0,169
0.85,4,Layer 4,0.6777027356984049,2.0,169
0.85,5,Layer 4,0.1967524071382467,2.0,169
0.85,6,Layer 4,0.4590889499892421,2.0,169
0.85,7,Layer 4,0.1748910285673304,2.0,169
0.85,8,Layer 4,0.5465344642729071,2.0,169
0.85,9,Layer 4,0.218613785709163,2.0,169
0.85,10,Layer 4,0.5465344642729071,2.0,169
0.85,11,Layer 4,0.1311682714254978,2.0,169
0.85,12,Layer 4,0.4153661928474095,2.0,169
0.85,13,Layer 4,0.3935048142764932,2.0,169
0.85,14,Layer 4,0.5465344642729073,2.0,169
0.85,15,Layer 4,0.983762035691233,2.0,169
0.85,16,Layer 4,0.9619006571203166,2.0,169
0.85,17,Layer 4,0.6339799785565723,2.0,169
0.85,18,Layer 4,0.2186137857091629,2.0,169
0.85,19,Layer 4,0.3935048142764932,2.0,169
0.85,20,Layer 4,0.5246730857019908,2.0,169
0.85,21,Layer 4,0.5465344642729073,2.0,169
0.85,22,Layer 4,0.4153661928474095,2.0,169
0.85,23,Layer 4,0.8307323856948189,2.0,169
0.85,24,Layer 4,1.1367916856876468,2.0,169
0.85,25,Layer 4,0.5683958428438235,2.0,169
0.85,26,Layer 4,0.5465344642729071,2.0,169
0.85,27,Layer 4,0.8307323856948188,2.0,169
0.85,28,Layer 4,0.2623365428509954,2.0,169
0.85,29,Layer 4,1.0274847928330657,2.0,169
0.85,30,Layer 4,1.0274847928330655,2.0,169
0.85,31,Layer 4,0.1967524071382465,2.0,169
0.85,32,Layer 4,0.2623365428509954,2.0,169
0.85,33,Layer 4,0.612118599985656,2.0,169
0.85,34,Layer 4,0.2841979214219117,2.0,169
0.85,35,Layer 4,0.6339799785565723,2.0,169
0.85,36,Layer 4,0.3279206785637443,2.0,169
0.85,37,Layer 4,0.306059299992828,2.0,169
0.85,38,Layer 4,0.5028117071310747,2.0,169
0.85,39,Layer 4,0.3497820571346606,2.0,169
0.85,40,Layer 4,0.6777027356984048,2.0,169
0.85,41,Layer 4,0.7870096285529863,2.0,169
0.85,42,Layer 4,0.8744551428366515,2.0,169
0.85,43,Layer 4,0.6121185999856561,2.0,169
0.85,44,Layer 4,0.7651482499820701,2.0,169
0.85,45,Layer 4,0.2404751642800791,2.0,169
0.85,46,Layer 4,0.306059299992828,2.0,169
0.85,47,Layer 4,0.2404751642800793,2.0,169
0.85,48,Layer 4,0.7214254928402374,2.0,169
0.85,49,Layer 4,0.6995641142693212,2.0,169
0.9,0,Layer 1,0.38450782602481237,2.0,169
0.9,1,Layer 1,0.4669023601729866,2.0,169
0.9,2,Layer 1,0.5767617390372185,2.0,169
0.9,3,Layer 1,0.35704298130875456,2.0,169
0.9,4,Layer 1,0.6316914284693347,2.0,169
0.9,5,Layer 1,1.1535234780744372,2.0,169
0.9,6,Layer 1,0.5218320496051025,2.0,169
0.9,7,Layer 1,0.796480496765683,2.0,169
0.9,8,Layer 1,0.9612695650620311,2.0,169
0.9,9,Layer 1,0.7964804967656829,2.0,169
0.9,10,Layer 1,0.3021132918766384,2.0,169
0.9,11,Layer 1,0.6316914284693347,2.0,169
0.9,12,Layer 1,1.2084531675065533,2.0,169
0.9,13,Layer 1,0.3021132918766384,2.0,169
0.9,14,Layer 1,0.6591562731853928,2.0,169
0.9,15,Layer 1,0.4943672048890445,2.0,169
0.9,16,Layer 1,0.3295781365926963,2.0,169
0.9,17,Layer 1,0.7140859626175088,2.0,169
0.9,18,Layer 1,1.1260586333583793,2.0,169
0.9,19,Layer 1,0.796480496765683,2.0,169
0.9,20,Layer 1,1.043664099210205,2.0,169
0.9,21,Layer 1,0.4943672048890446,2.0,169
0.9,22,Layer 1,0.9338047203459732,2.0,169
